id,subject,base_verb,object,landmark_verb,score,hilo
40,member,accept,share,bear,2,LOW
40,map,show,location,picture,7,HIGH
40,weapon,buy,chance,purchase,1,LOW
40,user,accept,responsibility,receive,6,LOW
40,user,write,word,spell,6,HIGH
40,user,write,word,publish,6,LOW
40,user,write,software,spell,6,LOW
40,user,write,software,publish,5,HIGH
40,man,write,song,publish,4,LOW
40,man,try,experiment,test,7,HIGH
40,management,accept,responsibility,bear,7,HIGH
40,man,write,song,spell,1,LOW
40,map,show,area,express,6,LOW
40,management,accept,responsibility,receive,2,LOW
40,map,show,location,express,5,LOW
40,map,show,area,picture,7,HIGH
40,claimant,draw,benefit,attract,5,HIGH
40,cinema,show,film,picture,4,HIGH
40,teacher,write,book,publish,6,LOW
40,child,show,sign,express,7,LOW
40,child,show,interest,picture,1,LOW
40,child,show,interest,express,7,HIGH
40,child,meet,house,visit,2,HIGH
40,cinema,show,film,express,4,LOW
40,child,write,word,spell,6,HIGH
40,child,write,word,publish,6,LOW
40,child,show,sign,picture,7,HIGH
40,people,buy,product,bribe,1,LOW
40,people,buy,house,purchase,7,HIGH
40,people,buy,house,bribe,1,LOW
40,patient,draw,figure,depict,7,HIGH
40,people,run,company,move,1,LOW
40,people,buy,security,purchase,7,LOW
40,people,buy,security,bribe,1,HIGH
40,people,buy,product,purchase,7,HIGH
40,people,run,round,move,1,HIGH
40,people,run,company,operate,7,HIGH
40,representative,meet,official,visit,7,HIGH
40,river,meet,sea,satisfy,1,LOW
40,tribunal,try,crime,test,6,LOW
40,producer,say,favour,state,7,LOW
40,proposal,draw,criticism,attract,7,HIGH
40,priest,say,prayer,state,7,LOW
40,producer,say,favour,allege,2,HIGH
40,report,draw,attention,depict,1,LOW
40,representative,meet,official,satisfy,1,LOW
40,proposal,draw,criticism,depict,1,LOW
40,report,draw,attention,attract,7,HIGH
40,man,say,success,state,7,HIGH
40,man,try,experiment,judge,4,LOW
40,man,say,sentence,state,7,HIGH
40,man,say,success,allege,6,HIGH
40,man,provide,money,supply,7,HIGH
40,man,say,sentence,allege,1,LOW
40,man,draw,sword,depict,7,LOW
40,man,provide,money,leave,4,HIGH
40,male,draw,female,depict,7,LOW
40,man,draw,sword,attract,1,LOW
40,user,accept,responsibility,bear,7,HIGH
40,member,accept,share,receive,6,HIGH
40,model,buy,behaviour,bribe,1,LOW
40,model,buy,behaviour,purchase,7,LOW
40,mother,provide,baby,leave,4,LOW
40,mother,provide,baby,supply,7,HIGH
40,parent,draw,line,attract,1,LOW
40,parent,draw,line,depict,1,HIGH
40,patient,accept,treatment,bear,4,HIGH
40,patient,accept,treatment,receive,5,HIGH
40,patient,draw,figure,attract,1,LOW
40,service,meet,need,satisfy,7,HIGH
40,school,provide,education,supply,7,HIGH
40,scholar,write,book,spell,6,LOW
40,table,show,result,express,7,HIGH
40,firm,buy,politician,bribe,7,HIGH
40,figure,show,increase,picture,7,HIGH
40,weapon,buy,chance,bribe,1,LOW
40,family,run,hotel,move,1,LOW
40,family,provide,home,supply,7,HIGH
40,figure,show,increase,express,7,LOW
40,family,run,hotel,operate,7,HIGH
40,employer,provide,training,leave,2,LOW
40,employee,buy,property,purchase,7,HIGH
40,family,provide,home,leave,1,LOW
40,employer,provide,training,supply,7,HIGH
40,service,meet,need,visit,1,LOW
40,shareholder,accept,offer,bear,2,LOW
40,shareholder,accept,offer,receive,7,HIGH
40,shiver,run,spine,move,1,HIGH
40,shiver,run,spine,operate,1,LOW
40,sight,meet,eye,satisfy,1,LOW
40,society,accept,charge,bear,7,LOW
40,society,accept,charge,receive,7,LOW
40,speaker,say,word,allege,1,LOW
40,speaker,say,word,state,7,HIGH
40,table,show,result,picture,7,LOW
40,user,run,application,move,1,LOW
40,spokesman,say,decision,state,7,HIGH
40,spokesman,say,decision,allege,5,HIGH
40,specialist,write,papers,spell,6,LOW
40,specialist,write,papers,publish,6,HIGH
40,student,write,name,spell,7,HIGH
40,student,write,name,publish,6,LOW
40,student,meet,requirement,visit,1,LOW
40,student,meet,requirement,satisfy,7,HIGH
40,study,provide,evidence,supply,7,HIGH
40,study,provide,evidence,leave,6,LOW
40,child,meet,house,satisfy,1,LOW
40,child,draw,picture,depict,6,HIGH
40,beach,meet,standard,satisfy,7,HIGH
40,artist,show,work,picture,7,HIGH
40,artist,show,work,express,7,LOW
40,child,draw,picture,attract,1,LOW
40,boy,meet,girl,visit,7,HIGH
40,boy,meet,girl,satisfy,2,LOW
40,beach,meet,standard,visit,4,LOW
40,sweat,run,face,move,1,HIGH
40,sweat,run,face,operate,1,LOW
40,survey,say,recovery,allege,5,HIGH
40,survey,say,recovery,state,7,HIGH
40,supporter,buy,ticket,bribe,1,LOW
40,supporter,buy,ticket,purchase,7,HIGH
40,study,show,correlation,express,7,HIGH
40,study,show,correlation,picture,6,LOW
40,study,provide,information,leave,5,LOW
40,study,provide,information,supply,7,HIGH
40,company,provide,service,supply,7,HIGH
40,court,try,case,judge,7,HIGH
40,claimant,draw,benefit,depict,1,LOW
40,company,provide,service,leave,1,LOW
40,court,try,offence,test,7,LOW
40,demonstrator,try,building,judge,1,LOW
40,court,try,case,test,7,LOW
40,court,try,offence,judge,7,HIGH
40,demonstrator,try,building,test,6,HIGH
40,employee,buy,property,bribe,1,LOW
40,writer,write,book,spell,6,LOW
41,table,draw,eye,depict,1,LOW
41,table,draw,eye,attract,6,HIGH
41,system,meet,criterion,visit,3,HIGH
41,system,meet,criterion,satisfy,6,HIGH
41,system,meet,requirement,visit,5,LOW
41,system,meet,requirement,satisfy,6,HIGH
41,system,provide,facility,supply,6,HIGH
41,system,provide,facility,leave,1,LOW
41,system,run,application,operate,6,HIGH
41,system,run,application,move,5,LOW
41,woman,draw,hair,depict,5,LOW
41,woman,draw,hair,attract,2,LOW
41,magazine,accept,liability,bear,5,HIGH
41,machine,run,program,operate,6,HIGH
41,machine,run,program,move,4,LOW
41,lawyer,accept,conviction,receive,3,LOW
41,lawyer,accept,conviction,bear,3,LOW
41,justice,try,king,test,6,HIGH
41,justice,try,king,judge,6,LOW
41,judge,try,action,test,5,HIGH
41,male,draw,female,attract,1,HIGH
41,magazine,accept,liability,receive,6,LOW
41,teacher,write,book,spell,4,LOW
41,user,run,application,operate,6,HIGH
41,scholar,write,book,publish,5,HIGH
41,people,try,program,test,6,HIGH
41,people,try,sniffing,judge,6,LOW
41,runway,run,parallel,operate,6,LOW
41,people,say,success,state,6,HIGH
41,people,try,door,judge,6,LOW
41,people,try,door,test,6,HIGH
41,people,try,program,judge,4,LOW
41,people,run,round,operate,6,LOW
41,people,say,prayer,allege,1,LOW
41,people,say,prayer,state,6,LOW
41,people,say,success,allege,3,HIGH
41,government,accept,recommendation,receive,5,HIGH
41,government,provide,cash,leave,1,LOW
41,government,provide,cash,supply,6,HIGH
41,investor,buy,share,bribe,1,LOW
41,firm,buy,politician,purchase,6,LOW
41,government,accept,proposal,bear,3,LOW
41,government,accept,proposal,receive,4,HIGH
41,government,accept,recommendation,bear,3,LOW
41,road,run,parallel,move,3,LOW
41,writer,write,book,publish,5,HIGH
41,investor,buy,share,purchase,6,HIGH
41,judge,try,action,judge,6,HIGH
41,river,meet,sea,visit,4,LOW
41,runway,run,parallel,move,5,LOW
41,school,provide,education,leave,1,LOW
41,road,run,parallel,operate,6,LOW
41,tribunal,try,crime,judge,6,HIGH
41,priest,say,prayer,allege,1,LOW
41,priest,say,mass,state,6,LOW
41,priest,say,mass,allege,1,LOW
41,poll,show,support,picture,3,LOW
41,poll,show,support,express,6,HIGH
41,politician,buy,election,purchase,6,LOW
41,politician,buy,election,bribe,4,HIGH
41,people,write,letter,spell,5,HIGH
41,people,write,letter,publish,5,HIGH
41,people,try,sniffing,test,6,LOW
41,member,accept,share,bear,5,LOW
41,map,show,location,picture,6,HIGH
41,weapon,buy,chance,purchase,1,LOW
41,user,accept,responsibility,receive,3,LOW
41,user,write,word,spell,3,HIGH
41,user,write,word,publish,5,LOW
41,user,write,software,spell,3,LOW
41,user,write,software,publish,5,HIGH
41,man,write,song,publish,5,LOW
41,man,try,experiment,test,6,HIGH
41,management,accept,responsibility,bear,5,HIGH
41,man,write,song,spell,5,LOW
41,map,show,area,express,4,LOW
41,management,accept,responsibility,receive,4,LOW
41,map,show,location,express,5,LOW
41,map,show,area,picture,6,HIGH
41,claimant,draw,benefit,attract,1,HIGH
41,cinema,show,film,picture,5,HIGH
41,teacher,write,book,publish,5,LOW
41,child,show,sign,express,5,LOW
41,child,show,interest,picture,3,LOW
41,child,show,interest,express,6,HIGH
41,child,meet,house,visit,5,HIGH
41,cinema,show,film,express,1,LOW
41,child,write,word,spell,6,HIGH
41,child,write,word,publish,5,LOW
41,child,show,sign,picture,5,HIGH
41,people,buy,product,bribe,1,LOW
41,people,buy,house,purchase,6,HIGH
41,people,buy,house,bribe,1,LOW
41,patient,draw,figure,depict,6,HIGH
41,people,run,company,move,1,LOW
41,people,buy,security,purchase,6,LOW
41,people,buy,security,bribe,1,HIGH
41,people,buy,product,purchase,6,HIGH
41,people,run,round,move,1,HIGH
41,people,run,company,operate,6,HIGH
41,representative,meet,official,visit,6,HIGH
41,river,meet,sea,satisfy,1,LOW
41,tribunal,try,crime,test,3,LOW
41,producer,say,favour,state,6,LOW
41,proposal,draw,criticism,attract,1,HIGH
41,priest,say,prayer,state,6,LOW
41,producer,say,favour,allege,2,HIGH
41,report,draw,attention,depict,3,LOW
41,representative,meet,official,satisfy,1,LOW
41,proposal,draw,criticism,depict,4,LOW
41,report,draw,attention,attract,6,HIGH
41,man,say,success,state,6,HIGH
41,man,try,experiment,judge,4,LOW
41,man,say,sentence,state,6,HIGH
41,man,say,success,allege,6,HIGH
41,man,provide,money,supply,6,HIGH
41,man,say,sentence,allege,6,LOW
41,man,draw,sword,depict,6,LOW
41,man,provide,money,leave,5,HIGH
41,male,draw,female,depict,6,LOW
41,man,draw,sword,attract,1,LOW
41,user,accept,responsibility,bear,6,HIGH
41,member,accept,share,receive,6,HIGH
41,model,buy,behaviour,bribe,1,LOW
41,model,buy,behaviour,purchase,6,LOW
41,mother,provide,baby,leave,1,LOW
41,mother,provide,baby,supply,6,HIGH
41,parent,draw,line,attract,1,LOW
41,parent,draw,line,depict,6,HIGH
41,patient,accept,treatment,bear,5,HIGH
41,patient,accept,treatment,receive,6,HIGH
41,patient,draw,figure,attract,1,LOW
41,service,meet,need,satisfy,6,HIGH
41,school,provide,education,supply,6,HIGH
41,scholar,write,book,spell,4,LOW
41,table,show,result,express,5,HIGH
41,firm,buy,politician,bribe,1,HIGH
41,figure,show,increase,picture,6,HIGH
41,weapon,buy,chance,bribe,1,LOW
41,family,run,hotel,move,1,LOW
41,family,provide,home,supply,6,HIGH
41,figure,show,increase,express,5,LOW
41,family,run,hotel,operate,6,HIGH
41,employer,provide,training,leave,1,LOW
41,employee,buy,property,purchase,7,HIGH
41,family,provide,home,leave,1,LOW
41,employer,provide,training,supply,6,HIGH
41,service,meet,need,visit,2,LOW
41,shareholder,accept,offer,bear,2,LOW
41,shareholder,accept,offer,receive,6,HIGH
41,shiver,run,spine,move,1,HIGH
41,shiver,run,spine,operate,6,LOW
41,sight,meet,eye,satisfy,1,LOW
41,society,accept,charge,bear,6,LOW
41,society,accept,charge,receive,1,LOW
41,speaker,say,word,allege,3,LOW
41,speaker,say,word,state,6,HIGH
41,table,show,result,picture,6,LOW
41,user,run,application,move,1,LOW
41,spokesman,say,decision,state,6,HIGH
41,spokesman,say,decision,allege,6,HIGH
41,specialist,write,papers,spell,4,LOW
41,specialist,write,papers,publish,5,HIGH
41,student,write,name,spell,4,HIGH
41,student,write,name,publish,5,LOW
41,student,meet,requirement,visit,3,LOW
41,student,meet,requirement,satisfy,6,HIGH
41,study,provide,evidence,supply,6,HIGH
41,study,provide,evidence,leave,1,LOW
41,child,meet,house,satisfy,1,LOW
41,child,draw,picture,depict,6,HIGH
41,beach,meet,standard,satisfy,6,HIGH
41,artist,show,work,picture,3,HIGH
41,artist,show,work,express,1,LOW
41,child,draw,picture,attract,1,LOW
41,boy,meet,girl,visit,4,HIGH
41,boy,meet,girl,satisfy,1,LOW
41,beach,meet,standard,visit,1,LOW
41,sweat,run,face,move,1,HIGH
41,sweat,run,face,operate,1,LOW
41,survey,say,recovery,allege,1,HIGH
41,survey,say,recovery,state,6,HIGH
41,supporter,buy,ticket,bribe,1,LOW
41,supporter,buy,ticket,purchase,6,HIGH
41,study,show,correlation,express,6,HIGH
41,study,show,correlation,picture,6,LOW
41,study,provide,information,leave,4,LOW
41,study,provide,information,supply,6,HIGH
41,company,provide,service,supply,6,HIGH
41,court,try,case,judge,6,HIGH
41,claimant,draw,benefit,depict,1,LOW
41,company,provide,service,leave,1,LOW
41,court,try,offence,test,4,LOW
41,demonstrator,try,building,judge,1,LOW
41,court,try,case,test,4,LOW
41,court,try,offence,judge,6,HIGH
41,demonstrator,try,building,test,5,HIGH
41,employee,buy,property,bribe,1,LOW
41,writer,write,book,spell,3,LOW
42,table,draw,eye,depict,2,LOW
42,table,draw,eye,attract,7,HIGH
42,system,meet,criterion,visit,1,HIGH
42,system,meet,criterion,satisfy,7,HIGH
42,system,meet,requirement,visit,1,LOW
42,system,meet,requirement,satisfy,7,HIGH
42,system,provide,facility,supply,7,HIGH
42,system,provide,facility,leave,1,LOW
42,system,run,application,operate,7,HIGH
42,system,run,application,move,2,LOW
42,woman,draw,hair,depict,3,LOW
42,woman,draw,hair,attract,1,LOW
42,magazine,accept,liability,bear,7,HIGH
42,machine,run,program,operate,7,HIGH
42,machine,run,program,move,2,LOW
42,lawyer,accept,conviction,receive,5,LOW
42,lawyer,accept,conviction,bear,4,LOW
42,justice,try,king,test,4,HIGH
42,justice,try,king,judge,6,LOW
42,judge,try,action,test,7,HIGH
42,male,draw,female,attract,5,HIGH
42,magazine,accept,liability,receive,4,LOW
42,teacher,write,book,spell,3,LOW
42,user,run,application,operate,7,HIGH
42,scholar,write,book,publish,3,HIGH
42,people,try,program,test,7,HIGH
42,people,try,sniffing,judge,5,LOW
42,runway,run,parallel,operate,7,LOW
42,people,say,success,state,7,HIGH
42,people,try,door,judge,5,LOW
42,people,try,door,test,7,HIGH
42,people,try,program,judge,4,LOW
42,people,run,round,operate,7,LOW
42,people,say,prayer,allege,2,LOW
42,people,say,prayer,state,7,LOW
42,people,say,success,allege,5,HIGH
42,government,accept,recommendation,receive,5,HIGH
42,government,provide,cash,leave,2,LOW
42,government,provide,cash,supply,7,HIGH
42,investor,buy,share,bribe,2,LOW
42,firm,buy,politician,purchase,7,LOW
42,government,accept,proposal,bear,2,LOW
42,government,accept,proposal,receive,4,HIGH
42,government,accept,recommendation,bear,4,LOW
42,road,run,parallel,move,1,LOW
42,writer,write,book,publish,4,HIGH
42,investor,buy,share,purchase,7,HIGH
42,judge,try,action,judge,7,HIGH
42,river,meet,sea,visit,6,LOW
42,runway,run,parallel,move,2,LOW
42,school,provide,education,leave,1,LOW
42,road,run,parallel,operate,7,LOW
42,tribunal,try,crime,judge,7,HIGH
42,priest,say,prayer,allege,3,LOW
42,priest,say,mass,state,7,LOW
42,priest,say,mass,allege,4,LOW
42,poll,show,support,picture,3,LOW
42,poll,show,support,express,7,HIGH
42,politician,buy,election,purchase,7,LOW
42,politician,buy,election,bribe,7,HIGH
42,people,write,letter,spell,3,HIGH
42,people,write,letter,publish,5,HIGH
42,people,try,sniffing,test,7,LOW
42,member,accept,share,bear,4,LOW
42,map,show,location,picture,3,HIGH
42,weapon,buy,chance,purchase,7,LOW
42,user,accept,responsibility,receive,7,LOW
42,user,write,word,spell,3,HIGH
42,user,write,word,publish,3,LOW
42,user,write,software,spell,3,LOW
42,user,write,software,publish,4,HIGH
42,man,write,song,publish,5,LOW
42,man,try,experiment,test,6,HIGH
42,management,accept,responsibility,bear,6,HIGH
42,man,write,song,spell,2,LOW
42,map,show,area,express,3,LOW
42,management,accept,responsibility,receive,3,LOW
42,map,show,location,express,4,LOW
42,map,show,area,picture,3,HIGH
42,claimant,draw,benefit,attract,4,HIGH
42,cinema,show,film,picture,2,HIGH
42,teacher,write,book,publish,3,LOW
42,child,show,sign,express,2,LOW
42,child,show,interest,picture,3,LOW
42,child,show,interest,express,6,HIGH
42,child,meet,house,visit,3,HIGH
42,cinema,show,film,express,2,LOW
42,child,write,word,spell,5,HIGH
42,child,write,word,publish,4,LOW
42,child,show,sign,picture,3,HIGH
42,people,buy,product,bribe,1,LOW
42,people,buy,house,purchase,7,HIGH
42,people,buy,house,bribe,1,LOW
42,patient,draw,figure,depict,4,HIGH
42,people,run,company,move,1,LOW
42,people,buy,security,purchase,7,LOW
42,people,buy,security,bribe,4,HIGH
42,people,buy,product,purchase,7,HIGH
42,people,run,round,move,1,HIGH
42,people,run,company,operate,7,HIGH
42,representative,meet,official,visit,7,HIGH
42,river,meet,sea,satisfy,1,LOW
42,tribunal,try,crime,test,7,LOW
42,producer,say,favour,state,7,LOW
42,proposal,draw,criticism,attract,6,HIGH
42,priest,say,prayer,state,7,LOW
42,producer,say,favour,allege,3,HIGH
42,report,draw,attention,depict,3,LOW
42,representative,meet,official,satisfy,1,LOW
42,proposal,draw,criticism,depict,7,LOW
42,report,draw,attention,attract,5,HIGH
42,man,say,success,state,6,HIGH
42,man,try,experiment,judge,5,LOW
42,man,say,sentence,state,7,HIGH
42,man,say,success,allege,4,HIGH
42,man,provide,money,supply,7,HIGH
42,man,say,sentence,allege,1,LOW
42,man,draw,sword,depict,1,LOW
42,man,provide,money,leave,3,HIGH
42,male,draw,female,depict,5,LOW
42,man,draw,sword,attract,1,LOW
42,user,accept,responsibility,bear,7,HIGH
42,member,accept,share,receive,5,HIGH
42,model,buy,behaviour,bribe,1,LOW
42,model,buy,behaviour,purchase,7,LOW
42,mother,provide,baby,leave,1,LOW
42,mother,provide,baby,supply,6,HIGH
42,parent,draw,line,attract,1,LOW
42,parent,draw,line,depict,5,HIGH
42,patient,accept,treatment,bear,6,HIGH
42,patient,accept,treatment,receive,7,HIGH
42,patient,draw,figure,attract,3,LOW
42,service,meet,need,satisfy,6,HIGH
42,school,provide,education,supply,7,HIGH
42,scholar,write,book,spell,3,LOW
42,table,show,result,express,7,HIGH
42,firm,buy,politician,bribe,7,HIGH
42,figure,show,increase,picture,2,HIGH
42,weapon,buy,chance,bribe,1,LOW
42,family,run,hotel,move,1,LOW
42,family,provide,home,supply,7,HIGH
42,figure,show,increase,express,2,LOW
42,family,run,hotel,operate,7,HIGH
42,employer,provide,training,leave,1,LOW
42,employee,buy,property,purchase,7,HIGH
42,family,provide,home,leave,2,LOW
42,employer,provide,training,supply,7,HIGH
42,service,meet,need,visit,1,LOW
42,shareholder,accept,offer,bear,3,LOW
42,shareholder,accept,offer,receive,5,HIGH
42,shiver,run,spine,move,2,HIGH
42,shiver,run,spine,operate,2,LOW
42,sight,meet,eye,satisfy,2,LOW
42,society,accept,charge,bear,4,LOW
42,society,accept,charge,receive,4,LOW
42,speaker,say,word,allege,3,LOW
42,speaker,say,word,state,6,HIGH
42,table,show,result,picture,4,LOW
42,user,run,application,move,1,LOW
42,spokesman,say,decision,state,7,HIGH
42,spokesman,say,decision,allege,2,HIGH
42,specialist,write,papers,spell,3,LOW
42,specialist,write,papers,publish,4,HIGH
42,student,write,name,spell,6,HIGH
42,student,write,name,publish,3,LOW
42,student,meet,requirement,visit,1,LOW
42,student,meet,requirement,satisfy,7,HIGH
42,study,provide,evidence,supply,7,HIGH
42,study,provide,evidence,leave,3,LOW
42,child,meet,house,satisfy,1,LOW
42,child,draw,picture,depict,5,HIGH
42,beach,meet,standard,satisfy,5,HIGH
42,artist,show,work,picture,2,HIGH
42,artist,show,work,express,4,LOW
42,child,draw,picture,attract,1,LOW
42,boy,meet,girl,visit,4,HIGH
42,boy,meet,girl,satisfy,2,LOW
42,beach,meet,standard,visit,2,LOW
42,sweat,run,face,move,1,HIGH
42,sweat,run,face,operate,1,LOW
42,survey,say,recovery,allege,1,HIGH
42,survey,say,recovery,state,4,HIGH
42,supporter,buy,ticket,bribe,1,LOW
42,supporter,buy,ticket,purchase,7,HIGH
42,study,show,correlation,express,5,HIGH
42,study,show,correlation,picture,3,LOW
42,study,provide,information,leave,2,LOW
42,study,provide,information,supply,7,HIGH
42,company,provide,service,supply,7,HIGH
42,court,try,case,judge,7,HIGH
42,claimant,draw,benefit,depict,5,LOW
42,company,provide,service,leave,1,LOW
42,court,try,offence,test,4,LOW
42,demonstrator,try,building,judge,5,LOW
42,court,try,case,test,5,LOW
42,court,try,offence,judge,7,HIGH
42,demonstrator,try,building,test,4,HIGH
42,employee,buy,property,bribe,3,LOW
42,writer,write,book,spell,3,LOW
43,table,draw,eye,depict,3,LOW
43,table,draw,eye,attract,3,HIGH
43,system,meet,criterion,visit,4,HIGH
43,system,meet,criterion,satisfy,7,HIGH
43,system,meet,requirement,visit,4,LOW
43,system,meet,requirement,satisfy,7,HIGH
43,system,provide,facility,supply,6,HIGH
43,system,provide,facility,leave,2,LOW
43,system,run,application,operate,6,HIGH
43,system,run,application,move,3,LOW
43,woman,draw,hair,depict,6,LOW
43,woman,draw,hair,attract,1,LOW
43,magazine,accept,liability,bear,7,HIGH
43,machine,run,program,operate,6,HIGH
43,machine,run,program,move,5,LOW
43,lawyer,accept,conviction,receive,4,LOW
43,lawyer,accept,conviction,bear,2,LOW
43,justice,try,king,test,5,HIGH
43,justice,try,king,judge,6,LOW
43,judge,try,action,test,4,HIGH
43,male,draw,female,attract,1,HIGH
43,magazine,accept,liability,receive,6,LOW
43,teacher,write,book,spell,4,LOW
43,user,run,application,operate,6,HIGH
43,scholar,write,book,publish,6,HIGH
43,people,try,program,test,6,HIGH
43,people,try,sniffing,judge,1,LOW
43,runway,run,parallel,operate,1,LOW
43,people,say,success,state,7,HIGH
43,people,try,door,judge,1,LOW
43,people,try,door,test,5,HIGH
43,people,try,program,judge,3,LOW
43,people,run,round,operate,6,LOW
43,people,say,prayer,allege,1,LOW
43,people,say,prayer,state,7,LOW
43,people,say,success,allege,3,HIGH
43,government,accept,recommendation,receive,6,HIGH
43,government,provide,cash,leave,5,LOW
43,government,provide,cash,supply,7,HIGH
43,investor,buy,share,bribe,1,LOW
43,firm,buy,politician,purchase,7,LOW
43,government,accept,proposal,bear,2,LOW
43,government,accept,proposal,receive,4,HIGH
43,government,accept,recommendation,bear,2,LOW
43,road,run,parallel,move,1,LOW
43,writer,write,book,publish,7,HIGH
43,investor,buy,share,purchase,7,HIGH
43,judge,try,action,judge,5,HIGH
43,river,meet,sea,visit,1,LOW
43,runway,run,parallel,move,1,LOW
43,school,provide,education,leave,2,LOW
43,road,run,parallel,operate,1,LOW
43,tribunal,try,crime,judge,5,HIGH
43,priest,say,prayer,allege,2,LOW
43,priest,say,mass,state,5,LOW
43,priest,say,mass,allege,1,LOW
43,poll,show,support,picture,6,LOW
43,poll,show,support,express,5,HIGH
43,politician,buy,election,purchase,7,LOW
43,politician,buy,election,bribe,7,HIGH
43,people,write,letter,spell,6,HIGH
43,people,write,letter,publish,7,HIGH
43,people,try,sniffing,test,2,LOW
43,member,accept,share,bear,3,LOW
43,map,show,location,picture,5,HIGH
43,weapon,buy,chance,purchase,5,LOW
43,user,accept,responsibility,receive,5,LOW
43,user,write,word,spell,6,HIGH
43,user,write,word,publish,4,LOW
43,user,write,software,spell,3,LOW
43,user,write,software,publish,6,HIGH
43,man,write,song,publish,6,LOW
43,man,try,experiment,test,7,HIGH
43,management,accept,responsibility,bear,6,HIGH
43,man,write,song,spell,5,LOW
43,map,show,area,express,4,LOW
43,management,accept,responsibility,receive,5,LOW
43,map,show,location,express,4,LOW
43,map,show,area,picture,5,HIGH
43,claimant,draw,benefit,attract,5,HIGH
43,cinema,show,film,picture,6,HIGH
43,teacher,write,book,publish,7,LOW
43,child,show,sign,express,5,LOW
43,child,show,interest,picture,3,LOW
43,child,show,interest,express,6,HIGH
43,child,meet,house,visit,5,HIGH
43,cinema,show,film,express,5,LOW
43,child,write,word,spell,7,HIGH
43,child,write,word,publish,6,LOW
43,child,show,sign,picture,4,HIGH
43,people,buy,product,bribe,2,LOW
43,people,buy,house,purchase,7,HIGH
43,people,buy,house,bribe,1,LOW
43,patient,draw,figure,depict,6,HIGH
43,people,run,company,move,2,LOW
43,people,buy,security,purchase,6,LOW
43,people,buy,security,bribe,5,HIGH
43,people,buy,product,purchase,7,HIGH
43,people,run,round,move,3,HIGH
43,people,run,company,operate,6,HIGH
43,representative,meet,official,visit,7,HIGH
43,river,meet,sea,satisfy,1,LOW
43,tribunal,try,crime,test,6,LOW
43,producer,say,favour,state,5,LOW
43,proposal,draw,criticism,attract,7,HIGH
43,priest,say,prayer,state,6,LOW
43,producer,say,favour,allege,1,HIGH
43,report,draw,attention,depict,3,LOW
43,representative,meet,official,satisfy,4,LOW
43,proposal,draw,criticism,depict,3,LOW
43,report,draw,attention,attract,6,HIGH
43,man,say,success,state,7,HIGH
43,man,try,experiment,judge,5,LOW
43,man,say,sentence,state,7,HIGH
43,man,say,success,allege,2,HIGH
43,man,provide,money,supply,7,HIGH
43,man,say,sentence,allege,3,LOW
43,man,draw,sword,depict,6,LOW
43,man,provide,money,leave,5,HIGH
43,male,draw,female,depict,6,LOW
43,man,draw,sword,attract,2,LOW
43,user,accept,responsibility,bear,7,HIGH
43,member,accept,share,receive,6,HIGH
43,model,buy,behaviour,bribe,3,LOW
43,model,buy,behaviour,purchase,4,LOW
43,mother,provide,baby,leave,5,LOW
43,mother,provide,baby,supply,7,HIGH
43,parent,draw,line,attract,2,LOW
43,parent,draw,line,depict,4,HIGH
43,patient,accept,treatment,bear,2,HIGH
43,patient,accept,treatment,receive,7,HIGH
43,patient,draw,figure,attract,3,LOW
43,service,meet,need,satisfy,5,HIGH
43,school,provide,education,supply,6,HIGH
43,scholar,write,book,spell,4,LOW
43,table,show,result,express,3,HIGH
43,firm,buy,politician,bribe,7,HIGH
43,figure,show,increase,picture,6,HIGH
43,weapon,buy,chance,bribe,1,LOW
43,family,run,hotel,move,1,LOW
43,family,provide,home,supply,6,HIGH
43,figure,show,increase,express,5,LOW
43,family,run,hotel,operate,7,HIGH
43,employer,provide,training,leave,2,LOW
43,employee,buy,property,purchase,7,HIGH
43,family,provide,home,leave,2,LOW
43,employer,provide,training,supply,7,HIGH
43,service,meet,need,visit,2,LOW
43,shareholder,accept,offer,bear,3,LOW
43,shareholder,accept,offer,receive,5,HIGH
43,shiver,run,spine,move,2,HIGH
43,shiver,run,spine,operate,1,LOW
43,sight,meet,eye,satisfy,4,LOW
43,society,accept,charge,bear,5,LOW
43,society,accept,charge,receive,4,LOW
43,speaker,say,word,allege,3,LOW
43,speaker,say,word,state,5,HIGH
43,table,show,result,picture,3,LOW
43,user,run,application,move,2,LOW
43,spokesman,say,decision,state,6,HIGH
43,spokesman,say,decision,allege,3,HIGH
43,specialist,write,papers,spell,4,LOW
43,specialist,write,papers,publish,7,HIGH
43,student,write,name,spell,7,HIGH
43,student,write,name,publish,5,LOW
43,student,meet,requirement,visit,6,LOW
43,student,meet,requirement,satisfy,7,HIGH
43,study,provide,evidence,supply,6,HIGH
43,study,provide,evidence,leave,3,LOW
43,child,meet,house,satisfy,1,LOW
43,child,draw,picture,depict,7,HIGH
43,beach,meet,standard,satisfy,7,HIGH
43,artist,show,work,picture,3,HIGH
43,artist,show,work,express,5,LOW
43,child,draw,picture,attract,2,LOW
43,boy,meet,girl,visit,6,HIGH
43,boy,meet,girl,satisfy,1,LOW
43,beach,meet,standard,visit,4,LOW
43,sweat,run,face,move,1,HIGH
43,sweat,run,face,operate,1,LOW
43,survey,say,recovery,allege,3,HIGH
43,survey,say,recovery,state,5,HIGH
43,supporter,buy,ticket,bribe,1,LOW
43,supporter,buy,ticket,purchase,7,HIGH
